,NAME,RAJD,DECJD,P0,S1400,DIST,DIST_DM,sqrtts
3018,J1948+2819,297.15995833,28.32223889,0.932693,0.05,11.042,11.042,4.721316894153066
3019,B1946+35,297.10419458,35.66973806,0.717311,8.30,7.650,7.650,0.0
3020,J1949+2306,297.2805,23.11541667,1.319373,0.10,8.106,8.106,0.0
3021,J1949+2516g,297.40416667,25.26666667,0.410340,0.01,15.085,15.085,0.28671167621879795
3022,B1946-25,297.35589428,-25.40027268,0.957617,0.40,1.046,1.046,4.22483691865815
3023,J1949+3106,297.37348942,31.10105723,0.013138,0.23,7.468,7.468,0.0
3026,J1950+2352g,297.73333333,23.86666667,0.319760,0.03,13.339,13.339,0.2659368465789231
3027,J1950+2414,297.68776525,24.24915664,0.004305,0.16,7.269,7.269,0.00026200735886969327
3028,J1950+2556g,297.51666667,25.93333333,2.038640,0.02,14.546,14.546,0.0
3029,J1950+3001,297.72366667,30.02852778,2.788918,0.24,8.759,8.759,0.0
3033,J1952+2513,298.08640833,25.22891667,1.077647,0.03,8.418,8.418,0.0
3034,J1952+2630,298.15350097,26.50780119,0.020732,0.09,10.031,10.031,0.0
3035,J1952+2702g,298.075,27.03333333,0.004140,0.01,7.803,7.803,0.0
3036,J1952+2836g,298.2,28.6,0.018020,0.10,10.450,10.450,0.006165862521784543
3037,J1952+3021,298.08206667,30.35555556,1.665665,0.02,7.485,7.485,0.1096104100855054
3038,B1951+32,298.242525,32.87791944,0.039531,1.00,3.000,3.221,0.0
3040,J1953+1844g,298.43333333,18.73333333,0.004440,0.12,4.353,4.353,0.7191746762399869
3041,J1953+1846A,298.44375,18.77916667,0.004888,0.06,4.000,4.507,1.0370036239374685
3045,J1953+2732,298.2825,27.54672222,1.333965,0.10,7.585,7.585,0.12999211337092692
3046,J1953+2819,298.396825,28.32764444,1.011002,0.05,7.552,7.552,0.49262500755391303
3049,J1954+2407,298.50155833,24.12055556,0.193405,0.10,4.176,4.176,1.3133495669092494
3050,J1954+2529,298.58215,25.49092778,0.931210,0.06,7.803,7.803,2.6926659654880436
3052,B1952+29,298.593975,29.38813611,0.426677,8.00,0.536,0.536,1.9041777266516857
3056,J1955+2527,298.99748012,25.45095639,0.004873,0.23,8.176,8.176,3.740333250474674
3057,B1953+29,298.86614693,29.14539814,0.006133,0.98,6.304,6.304,1.7099044321658958
3058,J1955+2912g,298.84583333,29.2,0.279510,0.01,7.383,7.383,2.0591198219767617
3059,J1955+2930,298.7813625,29.51383333,1.073878,0.07,7.540,7.540,2.846433955585149
3060,B1953+50,298.82818208,50.99869222,0.518938,4.00,2.186,2.186,0.0
3063,J1956+0838,299.21775,8.638,0.303911,0.80,3.538,3.538,1.4125000789333146
3065,J1956+2826g,299.19583333,28.43333333,0.071790,0.01,6.481,6.481,1.198929157203593
3067,J1957+2516,299.39421458,25.26724333,0.003962,0.02,2.659,2.659,2.1011890267820084
3068,J1957+2831,299.33082176,28.52884511,0.307683,1.00,6.891,6.891,0.5737921212332724
3071,J1958+3033,299.52841667,30.56463889,1.098581,0.03,7.266,7.266,2.4221820649285393
3073,B1957+20,299.90320783,20.80420061,0.001607,0.29,1.400,1.729,0.0
3074,J1959+3620,299.90845833,36.34141667,0.406081,0.40,10.888,10.888,0.0
3075,J2000+2920,300.06878333,29.33540833,3.073783,0.10,6.684,6.684,1.23941368642387
3076,J2001-0349,300.472125,-3.82875,1.344724,0.28,5.961,5.961,0.47421734888933786
3077,J2001+0701,300.462329,7.02767917,0.006820,0.23,3.782,3.782,0.09023618230316942
3081,B2000+32,300.51843645,32.28841961,0.696761,1.20,6.458,6.458,2.7952265243694736
3082,B2000+40,300.6834602,40.84830733,0.905067,4.90,6.391,6.391,0.0
3083,J2003+2916,300.76330833,29.26693333,1.009877,0.20,7.455,7.455,2.4850568824211576
3084,J2004+2653,301.24591667,26.89455556,0.665879,0.06,7.665,7.665,0.17440141440496754
3085,B2002+31,301.21785974,31.61944754,2.111265,1.80,8.000,7.264,3.669359415975712
3086,J2004+3429,301.19570833,34.48825,0.240953,0.11,10.783,10.783,1.4892811107895942
3087,J2005-0020,301.43229006,-0.33942877,2.279661,0.70,1.835,1.835,0.0
3088,J2005+3411g,301.4375,34.18333333,0.651050,0.08,17.294,17.294,0.0
3089,J2005+3547,301.3228875,35.79038889,0.615034,0.25,13.558,13.558,0.06872590222723701
3090,J2005+3552,301.44791667,35.87341667,0.307943,0.21,14.652,14.652,0.0
3092,B2003-08,301.5681875,-8.11726861,0.580871,4.70,2.632,1.706,0.0
3094,J2006+3102,301.54583333,31.03416667,0.163695,0.27,6.035,6.035,0.0
3099,J2007+2722,301.81595333,27.37997611,0.024497,2.32,7.098,7.098,0.17153136933546834
3100,J2007+3120,301.78755,31.34765,0.608205,0.12,6.906,6.906,0.8126638522638776
3103,J2008+2755g,302.07083333,27.91666667,1.519260,0.11,7.445,7.445,1.3450946612002683
3104,J2008+3139,302.16661417,31.6576,0.226119,0.04,7.155,7.155,0.8109344336539601
3106,J2009+3122g,302.41666667,31.36666667,0.076540,0.02,6.465,6.465,0.46781231728388756
3107,J2009+3326,302.45483333,33.43616667,1.438369,0.15,7.303,7.303,0.0
3108,J2010-1323,302.69133928,-13.39891535,0.005223,0.70,2.439,1.162,0.0
3109,J2010+2845,302.52111667,28.75810278,0.565369,0.43,6.585,6.585,0.0
3110,J2010+3051,302.51647583,30.85524778,0.004816,0.10,6.450,6.450,0.0
3112,J2010+3230,302.61041667,32.50202778,1.442448,0.12,13.034,13.034,4.107223235826571
3113,J2011+3006g,302.8,30.1,2.505660,0.31,0.944,0.944,0.0
3114,J2011+3331,302.770525,33.52351111,0.931733,0.38,8.603,8.603,0.04869499547434469
3117,J2013+3058,303.39272083,30.98074722,0.276028,0.07,6.641,6.641,0.0
3118,J2013+3100g,303.4875,31.0,0.368550,0.03,6.760,6.760,0.042315718403043594
3119,B2011+38,303.29319583,38.76203056,0.230194,6.40,7.123,7.123,2.00096419061935
3120,J2015+0756,303.99831446,7.94334761,0.004328,0.20,2.086,2.086,0.0
3124,J2017+0603,304.3446051,6.05154554,0.002896,0.18,1.399,1.399,0.0
3128,J2017+2819g,304.33333333,28.31666667,1.832460,0.05,4.873,4.873,0.0
3131,B2016+28,304.51597208,28.66505889,0.557953,30.00,0.980,0.959,0.20004470903747107
3132,J2018+3418g,304.5625,34.3,2.191600,0.01,10.394,10.394,0.0
3133,J2018+3431,304.72165,34.51680833,0.387664,0.24,6.636,6.636,0.0
3134,J2019+2425,304.88312083,24.42091772,0.003935,0.26,1.163,1.163,0.0
3136,J2021+3651,305.27275,36.85133333,0.103741,0.10,1.800,10.512,0.0
3137,J2021+4024g,305.30416667,40.4,0.370540,0.09,25.000,25.000,0.05733327477659995
3141,B2020+28,305.65444625,28.90641778,0.343402,38.00,2.100,1.706,1.0651859882426162
3143,J2022+3845g,305.54583333,38.75,1.008900,0.06,17.188,17.188,0.0
3144,B2021+51,305.70780417,51.91395361,0.529197,27.00,1.800,1.418,0.0
3145,J2023+2853g,305.81666667,28.86666667,0.011330,0.16,1.574,1.574,0.7157535569977851
3146,B2022+50,305.92476143,50.62634931,0.372619,2.20,2.058,2.058,0.0
3148,J2027+0255,306.87861625,2.92721722,0.010596,0.19,4.540,4.540,0.3757151739763238
3150,J2027+4557,306.8176375,45.96585556,1.099651,1.34,9.005,9.005,0.8513703546139371
3154,B2027+37,307.34946892,37.73560148,1.216805,0.60,5.771,5.771,0.0
3156,J2030+3641,307.5010875,36.690875,0.200129,0.15,6.947,6.947,0.0
3157,J2030+3818g,307.53333333,38.3,0.133720,0.02,25.000,25.000,0.0
3158,J2030+3929g,307.69583333,39.48333333,1.718420,0.04,25.000,25.000,0.0
3159,J2030+3944g,307.59166667,39.73333333,0.306180,0.22,25.000,25.000,0.0
3164,J2033+1734,308.3646313,17.58290638,0.005949,0.28,1.740,1.740,0.0
3167,J2036+2835,309.19317917,28.58623333,1.358727,0.15,6.741,6.741,0.012603652898188995
3170,B2035+36,309.3643363,36.35669411,0.618715,0.80,4.851,4.851,0.0
3172,J2038-3816,309.7265,-38.271,1.577289,0.30,3.588,3.588,3.422542276168421
3173,B2036+53,309.51319871,53.3202277,1.424568,0.30,8.192,8.192,0.0
3174,J2039-3616,309.81916667,-36.27138889,0.003270,0.50,1.704,1.704,1.694883131817475
3175,J2039-5617,309.89570042,-56.28590778,0.002651,0.58,1.800,1.707,0.056897002282814406
3178,J2042+0246,310.54584529,2.77066583,0.004534,0.06,0.640,0.640,0.0
3179,J2043+1711,310.83700563,17.19136111,0.002380,0.12,1.389,1.473,0.0
3187,B2043-04,311.50072083,-4.35729333,1.546938,1.70,6.250,3.267,0.0
3188,B2044+15,311.66390542,15.67598833,1.138286,1.70,3.226,3.340,0.0
3189,B2045+56,311.69420492,57.14363637,0.476735,0.30,4.341,4.341,0.09725412613776242
3191,J2047+5029,311.97766667,50.49393611,0.445945,0.38,3.973,3.973,0.0
3192,B2045-16,312.14850265,-16.27904264,1.961572,22.00,0.950,0.775,2.8028553621008307
3194,J2048+4951,312.23325833,49.86472778,0.568301,0.12,6.776,6.776,0.026735445874218364
3195,J2050+1259,312.738375,12.98583333,1.221020,0.05,5.829,5.829,0.15429259576367874
3196,J2051-0827,312.78133237,-8.46048603,0.004509,2.80,1.469,1.469,0.8954509430135561
3198,J2051+4434g,312.87083333,44.56666667,1.303160,0.34,25.000,25.000,0.0
3201,J2052+4421g,313.22083333,44.35,0.375310,0.28,25.000,25.000,0.0
3202,J2053+1718,313.45617042,17.31240611,0.119268,0.00,2.087,2.087,0.0
3205,B2048-72,313.447,-72.0118,0.341336,6.00,1.029,1.029,0.9668816915971906
3210,B2053+36,313.88063375,36.50596361,0.221508,2.60,5.000,5.244,0.0
3219,J2108-3429,317.12704167,-34.49386111,1.423102,0.50,3.884,3.884,0.0
3220,B2106+44,317.08534167,44.69690833,0.414871,5.40,4.346,4.346,0.30836697163208093
3226,B2110+27,318.2681275,27.90032222,1.202852,1.10,1.429,1.869,0.0
3227,B2111+46,318.35137292,46.73579,1.014685,19.00,2.174,4.123,0.0
3231,B2113+14,319.0573,14.23917778,0.440153,0.80,25.000,25.000,0.0
3237,J2124-3358,321.18269201,-33.97916955,0.004931,4.50,0.410,0.360,0.0
3238,B2123-67,321.88033333,-66.80780556,0.325771,0.60,5.992,5.992,0.0
3240,B2127+11A,322.4926938,12.16700942,0.110665,0.20,10.710,25.000,0.0
3250,J2129-5721,322.3448801,-57.35395752,0.003726,0.97,3.200,6.163,0.0
3258,J2136-5046,324.23997083,-50.78224444,0.267322,0.60,2.248,2.248,2.66653114699858
3265,J2139+4738g,324.99166667,47.63333333,0.557040,0.01,4.117,4.117,1.479296866496516
3266,J2140-2310A,325.09335875,-23.18022044,0.011019,0.08,8.460,3.114,0.0
3269,J2144-3933,326.05025168,-39.5658014,8.509827,0.80,0.160,0.289,0.0
3270,J2144-5237,326.14854167,-52.61875833,0.005041,1.40,1.659,1.659,0.0
3271,J2145-0750,326.46024803,-7.83847452,0.016052,5.50,0.714,0.693,0.0
3274,B2148+63,327.49459708,63.4956325,0.380140,2.90,2.778,3.885,0.0
3275,J2150-0326,327.5,-3.43333333,0.003500,0.48,1.972,1.972,0.0
3276,B2148+52,327.65729125,52.79709889,0.332206,2.00,3.610,3.610,2.319535503772839
3280,B2152-31,328.80671139,-31.3151886,1.030002,0.66,1.298,1.298,2.4715568701098434
3281,B2151-56,328.75583333,-56.69916667,1.373654,0.36,1.043,1.043,0.0
3283,B2154+40,329.25770625,40.29610722,1.525266,17.00,2.900,4.776,0.360519458713746
3289,J2205+6012,331.3925059,60.21531686,0.002416,0.49,3.535,3.535,0.0
3290,J2206+6151,331.57549583,61.86613889,0.322674,0.80,4.099,4.099,0.11724677321803144
3294,J2208+5500,332.09883333,55.00233611,0.933163,0.40,3.030,3.030,0.49005632408278443
3298,B2210+29,333.09726833,29.55150306,1.004593,0.90,25.000,25.000,0.0
3300,J2214+3000,333.66189047,30.01060878,0.003119,0.53,0.600,1.673,0.0
3304,J2216+5759,334.02175,57.99825,0.419102,0.23,3.588,3.588,0.0
3305,J2217+5733,334.47929167,57.55111111,1.056844,0.50,3.129,3.129,0.0
3306,B2217+47,334.95057917,47.91498056,0.538469,3.00,2.387,2.387,0.4818333866790415
3308,J2222-0137,335.524871,-1.62103475,0.032818,0.90,0.268,0.267,0.0
3312,B2224+65,336.47026125,65.59343639,0.682542,2.00,0.900,1.881,0.0
3316,J2229+2643,337.46201841,26.7326789,0.002978,0.80,1.800,1.800,0.0
3317,J2229+6114,337.272,61.23591667,0.051624,0.25,3.000,5.048,0.0
3318,B2227+61,337.42431175,62.09333937,0.443055,0.80,3.014,3.014,0.0
3319,J2234+0611,338.59613788,6.19130176,0.003577,0.46,0.971,0.854,0.01009033888963618
3320,J2234+0944,338.69522573,9.74172845,0.003627,1.90,1.587,1.587,0.0
3323,J2236-5527,339.21604583,-55.46356472,0.006908,0.28,2.070,2.070,0.0
3327,J2240+5832,340.1789125,58.54375556,0.139935,2.70,7.275,7.275,0.0
3328,J2241-5236,340.42511243,-52.61006655,0.002187,1.83,1.042,0.963,0.0
3330,B2241+69,340.73502715,69.84781692,1.664501,0.40,2.008,2.008,1.2648209213852712
3333,J2248-0101,342.11202458,-1.03002361,0.477233,0.50,4.000,25.000,0.8986311177851236
3335,J2251-3711,342.93333333,-37.19666667,12.122565,0.15,1.344,1.344,0.0
3338,J2256-1024,344.23497058,-10.40955139,0.002295,0.73,2.083,1.329,0.23414693292777658
3340,B2255+58,344.49060088,59.15412063,0.368246,9.20,3.000,3.151,0.0
3342,J2302+4442,345.69574328,44.70613347,0.005192,1.40,0.863,0.863,0.0
3344,B2303+30,346.493005,31.00035583,1.575886,2.20,4.348,25.000,0.14011537328409204
3348,B2306+55,347.05759167,55.79334167,0.475068,1.90,2.075,2.075,0.729376481669135
3352,B2310+42,348.28592042,42.88695639,0.349434,15.00,1.060,1.108,0.8936744147370139
3355,J2317+1439,349.28848492,14.65868362,0.003445,0.60,1.667,2.164,0.0008309023756798247
3356,B2315+21,349.49100792,21.83000528,1.444653,0.90,1.961,1.799,0.13956906055661983
3357,J2319+6411,349.89670833,64.1904875,0.216018,0.27,6.849,6.849,0.0
3358,B2319+60,350.48005806,60.40853163,2.256488,12.00,2.700,2.513,0.0
3359,J2322+2057,350.59306317,20.95074367,0.004808,0.34,1.011,1.011,0.9217024469982034
3360,J2322-2650,350.6443335,-26.84953253,0.003463,0.21,0.227,0.760,0.0
3361,J2323+1214,350.84007917,12.23686111,3.759491,0.14,25.000,25.000,0.0
3362,B2321-61,351.11308333,-60.90160944,2.347488,1.00,1.207,1.207,0.0
3364,B2323+63,351.30549833,63.28121167,1.436310,2.10,4.855,4.855,0.0
3365,B2324+60,351.74457184,61.22679664,0.233652,4.40,2.733,2.733,0.65872194975087
3370,B2327-20,352.61202083,-20.09156389,1.643622,2.90,0.861,0.861,0.15280599798467473
3372,J2333+6145,353.33103333,61.75835833,0.756899,0.47,2.729,2.729,0.0
3374,B2334+61,354.27400833,61.850425,0.495370,1.40,0.700,2.079,0.0
3379,J2346-0609,356.7104075,-6.16663861,1.181463,2.00,3.704,25.000,0.0
3385,B2351+61,358.51992917,61.92967917,0.944784,5.00,2.439,2.399,0.0008630012166968172
3386,J2355+0051,358.96370208,0.85265833,0.003719,0.16,0.958,0.958,0.0
